"Id","Name","AccountNumber","Type","Industry","Ownership","Rating","ParentId","OwnerId","CreatedDate","LastModifiedDate","Phone","Website","BillingStreet","BillingCity","BillingState","BillingPostalCode","BillingCountry","AnnualRevenue","NumberOfEmployees","Description"
"001V500000a5eA0IAI","Sealed Air","","","Manufacturing","","","","005V5000003MZBtIAO","2026-02-04T18:57:34.000Z","2026-05-02T10:23:11.000Z","+1 800-648-9093","sealedair.com","2415 Cascade Pointe Boulevard","Charlotte","North Carolina","28208","United States","","12844","Sealed Air Corporation provides food and protective packaging solutions, automated packaging systems, and hygiene products for various industries, including food, medical, and e-commerce, to enhance safety, efficiency, and sustainability."
"001V500000a5eA1IAI","Signature Performance","","","","","","","005V5000003MZBtIAO","2026-02-04T18:57:34.000Z","2026-04-28T13:37:49.000Z","+1 402-343-0300","signatureperformance.com","10250 Regency Circle","Omaha","Nebraska","68114","United States","","1500","Signature Performance provides healthcare organizations with innovative revenue cycle solutions, including consulting, technology, data analytics, and compliance services to improve financial performance and patient care."
"001V500000a5eA2IAI","Snow Companies","","","","","","","005V5000003MZBtIAO","2026-02-04T18:57:34.000Z","2026-05-03T09:32:17.000Z","+1 757-345-6480","snow-companies.com","133 Waller Mill Rd","Williamsburg","Virginia","23185","United States","","404","Snow Companies is a patient engagement company."
"001V500000a5eA3IAI","State Street","","","Government","","","","005V5000003MZBtIAO","2026-02-04T18:57:34.000Z","2026-05-04T10:23:38.000Z","+1 617-786-3000","statestreet.com","One Congress Street","Boston","Massachusetts","02114","United States","","45599","State Street Bank International GmbH provides investment management, asset servicing, research, trading, securities finance, global exchange, data & analytics, and wealth management services."
"001V500000a5eA4IAI","Tenerity","","","Business Services","","","","005V5000003MZBtIAO","2026-02-04T18:57:34.000Z","2026-05-02T10:23:11.000Z","+1 203-956-1000","tenerity.com","13155 Noel Rd","Dallas","Texas","75240","United States","","1400","Tenerity offers energy management solutions and services to help organizations optimize energy usage, reduce costs, and improve sustainability."
"001V500000a5eA5IAI","VillageMD","","","","","","","005V5000003MZBtIAO","2026-02-04T18:57:34.000Z","2026-05-03T09:32:11.000Z","+1 312-465-7900","villagemd.com","125 S Clark St Ste 900","Chicago","Illinois","60603","United States","","20000","VillageMD provides primary care services and innovative care delivery models, focusing on improving patient outcomes and reducing healthcare costs through value-based care and population health management."
"001V500000a5eA6IAI","WellTrans","","","","","","","005V5000003MZBtIAO","2026-02-04T18:57:34.000Z","2026-04-28T13:37:51.000Z","+1 317-785-5500","welltransnemt.com","7155 Shadeland Station; Suite 190","Indianapolis","Indiana","46256","United States","","200","WellTrans specializes in wheelchair and ambulatory transport for medical transport needs."
"001V500000a5eA7IAI","Zapier","","","","","","","005V5000003MZBtIAO","2026-02-04T18:57:34.000Z","2026-04-29T11:03:41.000Z","+1 877-381-8743","zapier.com","548 Market Street","San Francisco","California","94104","United States","","1200","Zapier is an IT company that provides integrations for web applications for use in automated workflows."
"001V500000a5jnsIAA","AssistRx","","","","","","","005V5000003MZBtIAO","2026-02-04T18:53:29.000Z","2026-05-04T08:32:11.000Z","+1 855-421-4607","assistrx.com","2001 Summit Park Dr","Orlando","Florida","32810","United States","","808","AssistRx, Inc provides healthcare information technology solutions to the Specialty Pharmaceutical distribution channel."
"001V500000a61O5IAI","A. O. Smith","","","Business Services","","","","005V5000003MZBtIAO","2026-02-04T18:50:27.000Z","2026-05-04T08:32:09.000Z","+1 414-359-4198","aosmith.com","11270 W Park Pl","Milwaukee","Wisconsin","53224","United States","","13898","A.O. Smith Corporation is a manufacturer of water heating equipment and electric motors for residential, commercial, and industrial markets worldwide."
"001V500000a64x7IAA","Apree Health","","","Government","","","","005V5000003MZBtIAO","2026-02-04T19:34:45.000Z","2026-04-28T13:37:49.000Z","+1 206-395-7870","apreehealth.com","50 California St","San Francisco","California","94111","United States","","650","Apree Health is a healthcare solution provider on a mission to create an end-to-end healthcare solution."
"001V500000a65htIAA","Navicore Solutions","","","","","","","005V5000003MZBtIAO","2026-02-04T19:44:31.000Z","2026-04-28T13:37:51.000Z","+1 800-992-4557","navicoresolutions.org","200 US Highway 9","Freehold","New Jersey","07728","United States","","250","Navicore Solutions is a national leader in the field of nonprofit financial counseling."
"001V500000a687sIAA","RWJBarnabas Health","","","","","","","005V5000003MZBtIAO","2026-02-04T19:47:26.000Z","2026-05-04T10:23:38.000Z","+1 973-322-5000","rwjbh.org","95 Old Short Hills Road","West Orange","New Jersey","07052","United States","","24696","RWJBarnabas Health offers a wide range of healthcare services including medical treatment, surgical procedures, emergency care, rehabilitation, behavioral health, maternity care, cancer treatment, cardiac care, and telemedicine."
"001V500000a68HWIAY","Indusindbank","","","","","","","005V5000003MZBtIAO","2026-02-04T19:41:48.000Z","2026-05-04T08:32:05.000Z","+91 20 2634 3201","indusind.com","S.b. Marg","Mumbai","Maharashtra","400013","India","","50742","IndusInd Bank Ltd. provides a wide range of banking and financial services to individuals, businesses, and corporates in India."
"001V500000a6AG6IAM","WellStar Health System","","","","","","","005V5000003MZBtIAO","2026-02-04T19:51:08.000Z","2026-05-04T08:32:07.000Z","+1 770-793-7800","wellstar.org","805 Sandy Plains Road","Marietta","Georgia","30066","United States","","18638","WellStar Health System provides a wide range of healthcare services including hospitals, urgent care centers, medical imaging, cancer care, heart care, women's services, children's healthcare, orthopedics, and neurosciences."
"001V500000a6DvVIAU","BDO USA","","","","","","","005V5000003MZBtIAO","2026-02-04T19:36:06.000Z","2026-05-03T09:32:13.000Z","+1 312-856-9100","bdo.com","330 N Wabash Ave","Chicago","Illinois","60611","United States","","10903","BDO USA renders taxation, audit, assurance, advisory, and business outsourcing services to companies across all sectors of the economy."
"001V500000a6GdFIAU","Sagility","","","Business Services","","","","005V5000003MZBtIAO","2026-02-04T19:48:27.000Z","2026-05-04T08:32:05.000Z","+1 888-380-1380","sagilityhealth.com","11000 Westmoor Circle, Suite 125","Westminster","Colorado","80021","United States","","15945","Sagility specializes in healthcare consulting, population health management, telehealth solutions, health IT services, wellness programs, chronic disease management, healthcare analytics, patient engagement, care coordination, and healthcare training."
"001V500000a6GlJIAU","Stadtwerke Munich GmbH","","","","","","","005V5000003MZBtIAO","2026-02-04T19:48:52.000Z","2026-04-30T09:05:52.000Z","+49 89 23300","swm.de","Emmy-Noether-Straße 2","Munich","Bavaria","80992","Germany","","10851","Stadtwerke München GmbH provides energy supply, water supply, public transportation, telecommunications, waste management, district heating, renewable energy, environmental services, smart city solutions, and customer service."
"001V500000aDsnXIAS","On The Beach","","Prospect","","","","","005V500000CrD3RIAV","2026-02-06T14:56:16.000Z","2026-05-02T10:23:09.000Z","","","","","","","","","",""
"001V500000aYzynIAC","TE Connectivity","","Prospect","Utilities","","","","005V5000004XWIAIA4","2026-02-12T14:45:56.000Z","2026-05-04T10:23:38.000Z","","www.te.com","1050 Westlakes Drive","Berwyn","PA","19312","United States","","93000",""
"001V500000aaEe1IAE","Verizon Connect","","","","","","","005V5000003MZBtIAO","2026-02-12T19:32:56.000Z","2026-04-30T09:05:54.000Z","+1 866-869-1353","verizonconnect.com","2002 Summit Blvd, Suite 1800","Atlanta","Georgia","30319","United States","","105400","Verizon Connect provides fleet management software and solutions that enable businesses to optimize their operations and increase productivity with real-time insights and analytics."
"001V500000adZVpIAM","Frankfinn Aviation","","Prospect","Transportation","","","","005V500000EvcGbIAJ","2026-02-13T15:56:34.000Z","2026-04-28T13:37:51.000Z","","","","","","","","","",""
"001V500000ahjZsIAI","Cosmote e-value","","Prospect","","","","","005V500000EvcGbIAJ","2026-02-15T11:37:17.000Z","2026-04-28T13:37:51.000Z","","","","","","","","","",""
"001V500000ahs5TIAQ","Easy Buy","","Prospect","","","","","005V500000EvcGbIAJ","2026-02-15T11:39:48.000Z","2026-04-28T13:37:51.000Z","","","","","","","","","",""
"001V500000ahzd1IAA","Meralco","","Prospect","","","","","005V500000EvcGbIAJ","2026-02-15T11:34:15.000Z","2026-04-28T13:37:51.000Z","","","","","","","","","",""
"001V500000ahzzbIAA","Tracker","","Prospect","","","","","005V500000EvcGbIAJ","2026-02-15T11:38:32.000Z","2026-04-28T13:37:51.000Z","+27 11 380 0300","tracker.co.za","340 Republic Road","Johannesburg","Gauteng","2194","South Africa","","1816","Tracker Connect Ltd provides vehicle tracking and recovery services, as well as fleet management solutions, insurance telematics, and IoT solutions for businesses and individuals."
"001V500000ai1wYIAQ","Air New Zealand","","Prospect","","","","","005V500000EvcGbIAJ","2026-02-15T11:43:22.000Z","2026-05-04T08:32:11.000Z","","","","","","","","","",""
"001V500000aorNpIAI","Tyco Electric","","Prospect","","","","001V500000aYzynIAC","005V5000001ceLdIAI","2026-02-17T16:54:20.000Z","2026-04-28T13:37:51.000Z","","","","","","","","","",""
"001V500000bFWLgIAO","NTT Data Group","","Prospect","","","","","005V5000004XWIAIA4","2026-02-25T13:27:45.000Z","2026-04-28T13:37:51.000Z","","","","","","","","","",""
"001V500000bGgsWIAS","Gainwell Technologies","","Prospect","","","","","005V5000006tDZ3IAM","2026-02-25T20:24:05.000Z","2026-05-03T09:32:11.000Z","","","225 E. John Carpenter Freeway, Suite 500","Irving","TX","75062","","","",""
"001V500000bO4bXIAS","3 Ireland","","Prospect","Media & Internet","","","","005V500000EvcGbIAJ","2026-02-27T16:39:41.000Z","2026-04-28T13:37:51.000Z","","","","","","","","","",""
"001V500000bOJkBIAW","Five9 UK","","Partner","","","","001V5000006bHEoIAM","005V5000001WWk9IAG","2026-02-27T16:27:28.000Z","2026-05-04T08:32:05.000Z","","","29, Frogmoreton Street","London","London","EA2N 2AT","England","","","Five9 provides cloud-based contact center software and virtual call center solutions, offering omnichannel customer engagement, inbound and outbound call management, analytics and reporting, as well as customer service support and integration services."
"001V500000bOMjkIAG","Southall Travel","","Customer","Travel","","","","005V500000EvcGbIAJ","2026-02-27T17:01:49.000Z","2026-04-28T13:37:51.000Z","","","Palmoak House
19 South Road
Southall, Middlesex","London","","UB1 1SU","England","","",""
"001V500000bWkP2IAK","Conduent","","","","","","","005V5000003MZBtIAO","2026-03-02T18:06:31.000Z","2026-04-28T13:37:51.000Z","+1 844-663-2638","conduent.com","1-3 Almond Way","Montego Bay","St. James","07932","Jamaica","","37643","Conduent Incorporated offers digital platforms, business process services, customer experience management, automated solutions, analytics, consulting, and a range of industry-specific services, including HR, financial, healthcare, and government solutions."
"001V500000bfHpBIAU","Reprise Financial","","Prospect","","","","","005V5000007JG1pIAG","2026-03-04T17:46:04.000Z","2026-05-01T16:19:03.000Z","","https://www.reprisefinancial.com/","PO Box 9585","Coppell","TX","75019","","","200",""
"001V500000caE6dIAE","Instacart","","Prospect","Other","","","","005V5000001gAGSIA2","2026-03-20T12:55:15.000Z","2026-05-04T08:32:09.000Z","","","","","","","","","",""
"001V500000cluCAIAY","Eir","","Prospect","","","","","005V500000CrD3RIAV","2026-03-24T14:31:38.000Z","2026-04-28T13:37:49.000Z","","","","","","","","","",""
